FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
ДВФО;Забайкальский край;7;70;1;0;0;0;24;0;0;0;0;0;2;8;14;4;1;2;0;0;0;6;5;1;0;3;3;12;6;11
ДВФО;Забайкальский край;8;115;3;0;2;0;45;0;1;0;0;8;1;9;26;10;3;5;0;0;0;10;10;0;1;3;3;11;13;16
ДВФО;Забайкальский край;9;80;2;0;1;0;31;0;1;0;0;2;1;8;19;10;3;5;0;0;0;8;8;0;1;2;3;11;6;6
ДВФО;Забайкальский край;10;144;10;1;5;0;52;0;3;0;0;15;3;17;14;15;8;3;0;0;0;20;19;1;0;2;6;16;12;11
ДВФО;Забайкальский край;11;117;9;0;5;0;42;0;2;0;0;13;2;14;11;13;6;3;0;0;0;15;15;0;0;0;5;15;11;7
ДВФО;Забайкальский край;12;144;16;1;12;2;53;1;5;0;1;20;3;8;15;12;8;1;0;0;0;18;16;2;0;3;7;9;12;14
ДВФО;Забайкальский край;13;105;13;1;9;2;45;1;4;0;1;19;2;5;13;9;5;1;0;0;0;14;13;1;0;2;4;1;11;6
ДВФО;Забайкальский край;14;105;6;1;3;0;45;3;9;0;1;17;3;7;5;10;8;1;0;0;0;13;11;2;0;2;4;1;7;17
ДВФО;Забайкальский край;15;86;5;1;2;0;39;3;8;0;0;14;3;7;4;7;6;0;0;0;0;11;11;0;0;1;4;1;7;11
ДВФО;Забайкальский край;16;88;5;1;2;0;32;1;5;0;4;12;1;7;2;8;7;1;0;0;0;7;7;0;0;0;11;1;3;21
ДВФО;Забайкальский край;17;68;5;1;2;0;26;1;3;0;3;11;1;6;1;7;7;0;0;0;0;6;6;0;0;0;10;1;3;10
ДВФО;Забайкальский край;18;111;8;1;4;1;26;0;9;0;4;5;3;4;1;5;4;0;0;0;0;29;26;2;0;2;10;3;4;24
ДВФО;Забайкальский край;19;75;5;0;2;1;19;0;6;0;1;5;3;4;0;4;4;0;0;0;0;17;17;0;0;2;6;3;3;16
ДВФО;Забайкальский край;20;84;6;2;2;0;21;1;4;0;1;10;2;0;3;7;7;0;0;0;0;18;15;3;0;1;8;1;6;16
ДВФО;Забайкальский край;21;54;4;1;1;0;15;1;3;0;0;6;2;0;3;5;5;0;0;0;0;11;10;1;0;0;3;0;6;10
ДВФО;Забайкальский край;22;77;6;4;1;1;20;0;6;0;2;5;0;1;6;9;7;0;0;0;0;14;12;2;0;0;6;4;4;14
ДВФО;Забайкальский край;23;47;3;2;0;1;9;0;2;0;2;2;0;0;3;7;5;0;0;0;0;7;6;1;0;0;4;3;4;10
ДВФО;Камчатский край;3;386;57;11;21;0;51;0;5;0;0;3;20;23;0;47;33;14;0;0;0;61;36;11;0;3;99;8;41;19
ДВФО;Камчатский край;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;4;0
ДВФО;Камчатский край;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0
ДВФО;Камчатский край;6;19;2;0;0;0;1;0;0;0;0;0;1;0;0;4;4;0;0;0;0;5;5;0;0;1;1;0;3;2
ДВФО;Камчатский край;7;10;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;5;5;0;0;0;0;0;2;1
ДВФО;Камчатский край;8;32;2;0;2;0;8;0;0;0;0;1;2;5;0;3;3;0;0;0;0;6;5;0;0;1;9;0;3;0
ДВФО;Камчатский край;9;26;1;0;1;0;7;0;0;0;0;1;2;4;0;3;3;0;0;0;0;4;3;0;0;0;8;0;3;0
ДВФО;Камчатский край;10;42;5;0;2;0;9;0;0;0;0;0;3;6;0;6;4;2;0;0;0;6;3;0;0;0;9;1;4;2
ДВФО;Камчатский край;11;35;4;0;1;0;8;0;0;0;0;0;3;5;0;3;2;1;0;0;0;6;3;0;0;0;7;1;4;2
ДВФО;Камчатский край;12;58;8;2;3;0;4;0;0;0;0;0;2;2;0;6;4;2;0;0;0;18;8;9;0;0;16;1;4;1
ДВФО;Камчатский край;13;33;7;2;2;0;3;0;0;0;0;0;2;1;0;5;3;2;0;0;0;3;2;0;0;0;11;0;3;1
ДВФО;Камчатский край;14;44;9;1;4;0;7;0;1;0;0;1;4;1;0;2;1;1;0;0;0;2;2;0;0;0;14;1;7;2
ДВФО;Камчатский край;15;36;7;0;2;0;7;0;1;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;12;1;7;2
ДВФО;Камчатский край;16;57;13;1;5;0;8;0;0;0;0;0;2;6;0;6;4;2;0;0;0;10;4;2;0;0;7;5;3;5
ДВФО;Камчатский край;17;37;12;1;4;0;4;0;0;0;0;0;2;2;0;2;2;0;0;0;0;5;0;0;0;0;5;1;3;5
ДВФО;Камчатский край;18;41;8;4;1;0;4;0;0;0;0;1;2;1;0;5;2;3;0;0;0;5;2;0;0;1;11;0;4;3
ДВФО;Камчатский край;19;25;4;3;1;0;4;0;0;0;0;1;2;1;0;1;1;0;0;0;0;3;1;0;0;0;6;0;4;3
ДВФО;Камчатский край;20;36;5;2;2;0;8;0;4;0;0;0;3;1;0;3;2;1;0;0;0;6;5;0;0;0;10;0;2;2
ДВФО;Камчатский край;21;25;2;1;1;0;7;0;4;0;0;0;3;0;0;3;2;1;0;0;0;6;5;0;0;0;3;0;2;2
ДВФО;Камчатский край;22;51;5;1;2;0;2;0;0;0;0;0;1;1;0;12;9;3;0;0;0;1;0;0;0;0;22;0;7;2
ДВФО;Камчатский край;23;30;2;0;2;0;1;0;0;0;0;0;1;0;0;10;9;1;0;0;0;1;0;0;0;0;9;0;6;1
ДВФО;Магаданская область;3;340;39;14;12;1;4;0;1;0;0;0;0;3;0;52;47;5;0;0;0;62;37;14;0;3;39;42;20;79
ДВФО;Магаданская область;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;1;1;0;0;0;1;1;3;0
ДВФО;Магаданская область;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;1;1;0;0;0;1;1;3;0
ДВФО;Магаданская область;6;32;2;2;0;0;2;0;0;0;0;0;0;2;0;5;5;0;0;0;0;5;3;0;0;0;4;2;3;9
ДВФО;Магаданская область;7;20;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;5;3;0;0;0;3;1;3;5
ДВФО;Магаданская область;8;25;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;6;3;3;0;0;3;3;0;7
ДВФО;Магаданская область;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;5;3;2;0;0;3;3;0;5
ДВФО;Магаданская область;10;34;3;1;0;0;2;0;1;0;0;0;0;1;0;5;5;0;0;0;0;7;2;2;0;1;5;3;1;7
ДВФО;Магаданская область;11;24;2;1;0;0;1;0;1;0;0;0;0;0;0;4;4;0;0;0;0;4;2;0;0;0;5;3;0;5
ДВФО;Магаданская область;12;30;4;3;1;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;7;6;1;0;0;8;2;0;4
ДВФО;Магаданская область;13;19;3;1;1;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;2;2;0;0;0;6;1;0;3
ДВФО;Магаданская область;14;51;7;2;5;0;0;0;0;0;0;0;0;0;0;6;5;1;0;0;0;11;6;3;0;0;5;10;1;11
ДВФО;Магаданская область;15;34;6;0;4;0;0;0;0;0;0;0;0;0;0;6;5;0;0;0;0;7;5;0;0;0;4;2;1;8
ДВФО;Магаданская область;16;42;9;3;3;1;0;0;0;0;0;0;0;0;0;6;6;1;0;0;0;6;5;2;0;0;6;3;4;8
ДВФО;Магаданская область;17;28;6;1;2;1;0;0;0;0;0;0;0;0;0;4;4;1;0;0;0;4;4;1;0;0;5;1;3;5
ДВФО;Магаданская область;18;50;7;1;1;0;0;0;0;0;0;0;0;0;0;7;5;1;0;0;0;11;5;2;0;0;3;7;4;11
ДВФО;Магаданская область;19;39;5;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;7;4;1;0;0;2;7;3;10
ДВФО;Магаданская область;20;31;5;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;5;4;0;0;0;3;6;1;9
ДВФО;Магаданская область;21;27;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;3;0;0;0;3;6;1;9
ДВФО;Магаданская область;22;34;2;1;1;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;3;2;1;0;2;1;5;3;13
ДВФО;Магаданская область;23;25;1;0;1;0;0;0;0;0;0;0;0;0;0;4;3;1;0;0;0;2;2;0;0;0;1;4;3;10
ДВФО;Приморский край;3;2467;162;30;84;11;628;9;43;4;49;193;102;164;64;306;249;34;17;2;2;258;187;33;3;20;240;4;312;517
ДВФО;Приморский край;4;53;1;0;0;0;4;0;0;0;0;0;0;4;0;3;3;0;0;0;0;5;3;2;0;0;18;0;11;11
ДВФО;Приморский край;5;40;1;0;0;0;3;0;0;0;0;0;0;3;0;3;3;0;0;0;0;3;3;0;0;0;17;0;8;5
ДВФО;Приморский край;6;131;2;0;1;0;28;0;0;0;0;0;1;11;16;9;9;0;1;1;0;13;10;1;0;3;14;0;27;34
ДВФО;Приморский край;7;89;2;0;1;0;22;0;0;0;0;0;0;9;13;4;4;0;1;1;0;8;7;0;0;1;14;0;19;18
ДВФО;Приморский край;8;243;8;2;4;0;70;0;1;0;0;8;27;21;13;28;16;4;1;1;0;20;13;1;0;2;20;0;56;38
ДВФО;Приморский край;9;160;3;1;2;0;33;0;0;0;0;5;4;13;11;24;15;1;0;0;0;15;11;0;0;0;17;0;44;24
ДВФО;Приморский край;10;227;15;1;12;0;70;3;2;0;0;14;15;25;11;26;16;7;2;0;0;33;27;3;0;3;15;2;29;32
ДВФО;Приморский край;11;171;10;0;10;0;39;2;0;0;0;11;5;14;7;21;13;5;2;0;0;27;23;1;0;0;14;0;28;30
ДВФО;Приморский край;12;289;16;3;6;0;75;1;4;0;2;24;14;26;4;30;27;1;2;0;2;33;13;9;0;1;32;0;48;52
ДВФО;Приморский край;13;231;13;2;4;0;55;1;2;0;2;22;6;19;3;26;23;1;0;0;0;26;10;6;0;0;27;0;43;41
ДВФО;Приморский край;14;301;23;4;12;3;93;1;8;2;2;33;17;23;7;32;28;3;6;0;0;27;18;7;1;1;34;0;28;56
ДВФО;Приморский край;15;228;17;1;10;3;68;0;4;0;1;29;11;18;5;26;25;0;6;0;0;14;12;0;0;0;28;0;26;43
ДВФО;Приморский край;16;271;22;4;12;2;57;2;3;0;3;26;6;13;4;50;37;6;0;0;0;25;19;1;0;3;30;1;31;52
ДВФО;Приморский край;17;200;18;2;10;2;38;1;3;0;2;17;5;7;3;41;31;5;0;0;0;14;10;0;0;1;24;0;26;38
ДВФО;Приморский край;18;298;33;5;18;2;70;1;8;0;11;24;10;14;2;31;25;6;3;0;0;46;41;3;0;1;24;1;28;61
ДВФО;Приморский край;19;232;20;1;12;1;53;0;6;0;5;19;8;13;2;22;21;1;3;0;0;40;37;2;0;1;17;0;25;51
ДВФО;Приморский край;20;296;26;7;12;3;66;0;7;2;7;26;9;13;2;41;34;6;2;0;0;24;19;3;0;1;28;0;32;76
ДВФО;Приморский край;21;208;19;3;10;3;45;0;4;2;5;17;7;8;2;24;21;2;2;0;0;16;14;0;0;0;26;0;25;51
ДВФО;Приморский край;22;358;16;4;7;1;95;1;10;0;24;38;3;14;5;56;54;1;0;0;0;32;24;3;2;5;25;0;22;105
ДВФО;Приморский край;23;242;9;1;4;0;59;0;4;0;11;28;3;9;4;41;41;0;0;0;0;14;11;1;0;0;21;0;19;79
ДВФО;Республика Бурятия;3;780;32;4;13;1;426;6;51;3;25;243;78;15;5;46;23;16;3;3;0;194;171;2;0;0;15;9;45;10
ДВФО;Республика Бурятия;4;9;0;0;0;0;2;0;0;0;0;0;0;1;1;5;2;0;0;0;0;1;1;0;0;0;0;0;1;0
ДВФО;Республика Бурятия;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;1;1;0;0;0;0;0;1;0
ДВФО;Республика Бурятия;6;28;0;0;0;0;11;0;0;0;0;0;3;5;3;3;0;3;1;1;0;8;7;0;0;0;2;0;3;0
ДВФО;Республика Бурятия;7;14;0;0;0;0;4;0;0;0;0;0;1;2;1;0;0;0;1;1;0;5;4;0;0;0;2;0;2;0
ДВФО;Республика Бурятия;8;61;2;0;1;0;24;0;1;0;0;9;10;3;1;7;6;1;0;0;0;18;14;1;0;0;2;3;4;1
ДВФО;Республика Бурятия;9;34;0;0;0;0;13;0;0;0;0;3;7;3;0;4;4;0;0;0;0;10;8;0;0;0;1;3;3;0
ДВФО;Республика Бурятия;10;96;1;0;0;0;58;0;2;1;0;39;15;1;0;6;3;2;0;0;0;20;20;0;0;0;0;2;8;1
ДВФО;Республика Бурятия;11;79;1;0;0;0;48;0;2;0;0;33;12;1;0;5;3;1;0;0;0;15;15;0;0;0;0;2;7;1
ДВФО;Республика Бурятия;12;135;5;1;2;0;71;0;8;0;1;44;16;2;0;6;3;1;0;0;0;42;37;0;0;0;3;0;8;0
ДВФО;Республика Бурятия;13;88;2;0;1;0;42;0;6;0;0;30;6;0;0;6;3;1;0;0;0;29;24;0;0;0;3;0;6;0
ДВФО;Республика Бурятия;14;106;4;0;1;0;57;1;7;0;0;39;9;1;0;3;1;2;0;0;0;32;27;0;0;0;4;2;4;0
ДВФО;Республика Бурятия;15;85;2;0;0;0;47;0;6;0;0;32;8;1;0;0;0;0;0;0;0;29;24;0;0;0;2;2;3;0
ДВФО;Республика Бурятия;16;105;10;0;6;0;56;1;10;0;1;36;7;1;0;8;5;3;1;1;0;22;19;0;0;0;1;0;5;2
ДВФО;Республика Бурятия;17;81;9;0;5;0;41;1;6;0;1;28;5;0;0;6;4;2;0;0;0;17;14;0;0;0;1;0;5;2
ДВФО;Республика Бурятия;18;81;2;0;1;0;46;2;8;2;3;20;10;1;0;5;2;2;1;1;0;15;13;0;0;0;2;0;7;3
ДВФО;Республика Бурятия;19;54;1;0;0;0;27;0;5;2;1;13;6;0;0;4;2;1;1;1;0;12;10;0;0;0;2;0;6;1
ДВФО;Республика Бурятия;20;58;6;3;1;1;32;0;4;0;4;20;4;0;0;2;1;1;0;0;0;11;9;0;0;0;1;1;2;3
ДВФО;Республика Бурятия;21;31;1;0;0;0;15;0;2;0;4;9;0;0;0;2;1;1;0;0;0;7;5;0;0;0;1;1;2;2
ДВФО;Республика Бурятия;22;101;2;0;1;0;69;2;11;0;16;36;4;0;0;1;0;1;0;0;0;25;24;1;0;0;0;1;3;0
ДВФО;Республика Бурятия;23;40;1;0;0;0;27;0;3;0;9;13;2;0;0;0;0;0;0;0;0;9;9;0;0;0;0;1;2;0
ДВФО;Республика Саха (Якутия);3;1418;105;24;43;5;490;52;35;20;7;56;76;231;13;62;33;21;0;0;0;174;83;6;4;34;144;45;152;208
ДВФО;Республика Саха (Якутия);4;46;0;0;0;0;15;0;0;0;0;0;0;13;2;0;0;0;0;0;0;7;1;0;0;3;4;1;6;10
ДВФО;Республика Саха (Якутия);5;25;0;0;0;0;6;0;0;0;0;0;0;5;1;0;0;0;0;0;0;4;0;0;0;0;2;0;6;7
ДВФО;Республика Саха (Якутия);6;114;6;0;4;0;37;0;0;0;0;1;2;28;6;5;1;3;0;0;0;6;4;1;0;6;12;3;25;14
ДВФО;Республика Саха (Якутия);7;79;3;0;1;0;29;0;0;0;0;0;2;23;4;1;1;0;0;0;0;5;4;0;0;2;7;3;22;7
ДВФО;Республика Саха (Якутия);8;158;3;0;3;0;51;0;4;0;0;5;11;28;3;8;3;3;0;0;0;16;8;2;0;9;19;1;30;21
ДВФО;Республика Саха (Якутия);9;102;2;0;2;0;32;0;0;0;0;5;8;16;3;5;2;1;0;0;0;7;5;1;0;4;12;0;25;15
ДВФО;Республика Саха (Якутия);10;184;5;2;2;0;70;7;5;0;0;11;16;31;0;8;3;4;0;0;0;18;8;1;1;4;14;3;42;19
ДВФО;Республика Саха (Якутия);11;103;0;0;0;0;38;1;3;0;0;5;10;19;0;5;2;3;0;0;0;10;7;1;1;1;11;2;26;9
ДВФО;Республика Саха (Якутия);12;188;18;1;8;2;69;12;3;8;0;6;15;23;2;4;2;0;0;0;0;23;9;1;2;6;21;9;13;23
ДВФО;Республика Саха (Якутия);13;108;12;1;6;0;33;0;1;0;0;5;10;15;2;2;1;0;0;0;0;12;8;1;2;0;18;4;10;15
ДВФО;Республика Саха (Якутия);14;197;13;4;4;1;53;3;4;2;0;10;8;26;0;10;8;2;0;0;0;24;13;1;1;4;31;18;14;29
ДВФО;Республика Саха (Якутия);15;101;10;2;3;0;21;1;3;0;0;3;2;12;0;6;5;1;0;0;0;15;11;1;0;3;14;7;12;13
ДВФО;Республика Саха (Якутия);16;168;24;6;9;1;72;8;6;5;0;13;13;27;0;8;3;4;0;0;0;23;13;0;0;0;11;4;5;21
ДВФО;Республика Саха (Якутия);17;89;13;2;6;1;25;0;4;0;0;6;1;14;0;5;2;2;0;0;0;14;11;0;0;0;10;2;4;16
ДВФО;Республика Саха (Якутия);18;161;15;4;7;1;61;11;7;4;3;4;2;30;0;10;6;3;0;0;0;20;6;0;0;1;13;5;14;22
ДВФО;Республика Саха (Якутия);19;88;9;2;5;0;19;1;3;0;1;3;0;11;0;7;1;2;0;0;0;13;4;0;0;0;11;3;13;13
ДВФО;Республика Саха (Якутия);20;111;10;6;3;0;35;7;6;1;1;3;6;11;0;5;4;1;0;0;0;23;8;0;0;0;11;0;1;26
ДВФО;Республика Саха (Якутия);21;52;3;1;0;0;11;0;3;0;0;3;0;5;0;3;2;0;0;0;0;7;5;0;0;0;6;0;1;21
ДВФО;Республика Саха (Якутия);22;91;11;1;3;0;27;4;0;0;3;3;3;14;0;4;3;1;0;0;0;14;13;0;0;1;8;1;2;23
ДВФО;Республика Саха (Якутия);23;60;5;0;3;0;14;0;0;0;1;3;0;10;0;2;2;0;0;0;0;11;10;0;0;0;6;0;1;21
ДВФО;Сахалинская область;3;708;72;23;32;0;149;0;20;2;6;29;47;45;0;59;28;17;12;12;0;93;43;17;1;15;52;5;98;152
ДВФО;Сахалинская область;4;14;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;6;4
ДВФО;Сахалинская область;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;3
ДВФО;Сахалинская область;6;50;3;0;0;0;11;0;2;0;0;0;4;5;0;2;0;1;0;0;0;11;4;0;0;6;4;0;3;10
ДВФО;Сахалинская область;7;24;1;0;0;0;3;0;1;0;0;0;0;2;0;0;0;0;0;0;0;5;0;0;0;0;4;0;2;9
ДВФО;Сахалинская область;8;78;3;1;2;0;16;0;0;0;0;3;7;6;0;7;3;1;0;0;0;13;5;6;0;2;8;0;15;14
ДВФО;Сахалинская область;9;47;1;0;1;0;10;0;0;0;0;2;4;4;0;6;2;1;0;0;0;4;2;0;0;0;5;0;12;9
ДВФО;Сахалинская область;10;90;13;3;6;0;18;0;1;0;0;5;10;2;0;5;1;3;1;1;0;14;6;2;0;1;6;1;14;17
ДВФО;Сахалинская область;11;67;7;2;4;0;13;0;1;0;0;3;8;1;0;4;0;3;1;1;0;8;3;0;0;0;5;1;13;15
ДВФО;Сахалинская область;12;86;15;6;5;0;19;0;3;0;0;5;7;4;0;12;7;1;2;2;0;11;3;3;0;0;7;1;7;12
ДВФО;Сахалинская область;13;67;8;0;4;0;17;0;3;0;0;4;6;4;0;10;5;1;2;2;0;6;1;1;0;0;7;1;6;10
ДВФО;Сахалинская область;14;94;8;4;2;0;15;0;5;0;0;1;5;4;0;7;5;1;2;2;0;8;1;2;0;1;8;0;24;21
ДВФО;Сахалинская область;15;73;6;4;1;0;12;0;4;0;0;1;4;3;0;6;4;1;2;2;0;6;1;0;0;0;6;0;21;14
ДВФО;Сахалинская область;16;70;7;4;2;0;14;0;3;0;0;3;2;6;0;6;1;5;2;2;0;6;3;0;0;2;6;0;9;18
ДВФО;Сахалинская область;17;48;5;2;2;0;6;0;1;0;0;1;1;3;0;6;1;5;2;2;0;3;1;0;0;1;6;0;6;13
ДВФО;Сахалинская область;18;76;7;2;4;0;19;0;3;0;0;7;4;5;0;5;1;3;3;3;0;11;9;2;0;1;7;0;8;15
ДВФО;Сахалинская область;19;48;6;1;4;0;12;0;0;0;0;6;3;3;0;4;1;3;2;2;0;2;1;0;0;0;6;0;7;9
ДВФО;Сахалинская область;20;82;5;0;4;0;20;0;3;2;2;4;4;5;0;9;5;1;2;2;0;7;4;1;0;1;3;3;6;26
