FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69
ДВФО;Амурская область;34;771;771;0;0;0;0;0;0;0;58;0;0;0;0;0;0;41;0;0;0;395;0;0;0;200;0;0;32;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Амурская область;35;1920;1223;0;0;0;0;4;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;154;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;19;12;0;0;0;19;0;855;356;156;185;18;28;3;7;35;0;67;0;1;0;0;0;0;0;59;0;0;0;0;697
ДВФО;Амурская область;36;13694;12036;0;0;0;0;22;0;0;151;107;24;0;0;0;0;112;0;0;0;3181;1;3;0;541;0;0;54;0;0;0;0;2137;0;0;0;0;26;113;764;0;76;0;20;0;4573;245;429;1214;1266;109;1173;0;130;0;7;0;0;0;0;0;48;0;83;0;0;0;0;1658
ДВФО;Амурская область;37;1347;1275;0;0;0;0;2;0;0;55;15;3;0;0;0;0;45;0;0;0;793;0;0;0;144;0;0;17;0;0;0;0;0;0;0;0;0;3;9;32;0;2;0;0;0;155;25;19;48;33;6;19;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72
ДВФО;Амурская область;38;11754;10168;0;0;0;0;18;0;0;96;92;21;0;0;0;0;67;0;0;0;2377;1;3;0;397;0;0;37;0;0;0;0;2137;0;0;0;0;23;104;730;0;73;0;20;0;3841;220;410;1166;1201;103;609;0;125;0;7;0;0;0;0;0;48;0;83;0;0;0;0;1586
ДВФО;Амурская область;39;38;38;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;22;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Амурская область;40;555;555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555;0;0;0;32;0;523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Амурская область;41;11904;11460;0;0;0;0;0;0;0;238;137;2;0;0;34;0;153;0;0;67;3576;0;494;0;942;0;0;86;0;0;0;0;2137;0;0;0;4;26;93;949;33;138;0;0;0;2160;35;139;445;1044;68;218;7;130;0;74;0;1;0;0;0;48;0;142;0;0;0;0;444
ДВФО;Амурская область;42;3860;2849;0;0;0;0;20;0;0;8;43;22;0;0;0;0;0;0;0;0;0;1;0;0;12;0;0;0;0;0;0;0;139;0;0;180;0;0;40;50;0;0;0;39;0;2295;566;446;947;239;62;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1011
ДВФО;Амурская область;43;2294;982;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;973;0;0;7;1;7;958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1312
ДВФО;Еврейская автономная область;3;103;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;6;2;0;1;5;0;1;0;0;0;72;5;3;0;50;8;5;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;11
ДВФО;Еврейская автономная область;4;2862;1713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;4;0;0;0;0;0;0;0;29;0;0;177;21;0;10;90;0;41;0;0;0;1288;176;87;0;835;0;133;0;41;0;16;0;0;0;0;0;6;0;0;0;0;0;0;1149
ДВФО;Еврейская автономная область;5;1232;341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;29;0;0;177;9;0;10;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;891
ДВФО;Еврейская автономная область;6;324;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319
ДВФО;Еврейская автономная область;7;1543;1305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;31;0;0;0;1265;173;87;0;834;0;114;0;41;0;16;0;0;0;0;0;0;0;0;0;0;0;0;238
ДВФО;Еврейская автономная область;8;122;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;63;0;0;0;62;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54
ДВФО;Еврейская автономная область;9;1421;1237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;29;0;0;0;1202;173;87;0;772;0;113;0;41;0;16;0;0;0;0;0;0;0;0;0;0;0;0;184
ДВФО;Еврейская автономная область;10;238;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67
ДВФО;Еврейская автономная область;11;932;861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;861;2;87;0;772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71
ДВФО;Еврейская автономная область;12;46;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;21;0;0;0;0;0;15;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;12
ДВФО;Еврейская автономная область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;14;139;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;98;0;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
ДВФО;Еврейская автономная область;15;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
ДВФО;Еврейская автономная область;16;61;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;41;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10
ДВФО;Еврейская автономная область;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;18;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;22;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;27;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;28;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;32;59;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;10;0;0;0;13;2;0;0;0;0;11;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;20
ДВФО;Еврейская автономная область;33;413;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;177;0;0;5;0;0;0;0;0;0;9;4;0;0;0;0;3;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;190
ДВФО;Еврейская автономная область;34;16;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;7;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1
ДВФО;Еврейская автономная область;35;397;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;177;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;189
ДВФО;Еврейская автономная область;36;1159;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;0;41;0;0;0;141;5;0;0;0;0;122;0;0;0;14;0;0;0;0;0;3;0;0;0;0;0;0;959
ДВФО;Еврейская автономная область;37;58;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48
ДВФО;Еврейская автономная область;38;908;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;0;28;0;0;0;94;3;0;0;0;0;77;0;0;0;14;0;0;0;0;0;3;0;0;0;0;0;0;768
ДВФО;Еврейская автономная область;39;192;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;37;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143
ДВФО;Еврейская автономная область;40;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;41;1483;1483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;177;21;0;10;85;0;0;0;0;0;1155;176;87;0;835;0;0;0;41;0;16;0;0;0;0;0;6;0;0;0;0;0;0;0
ДВФО;Еврейская автономная область;42;1247;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;41;0;0;0;55;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1149
ДВФО;Еврейская автономная область;43;132;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;78;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Забайкальский край;3;706;645;0;9;0;1;0;0;0;13;0;1;0;0;25;0;0;0;0;0;0;23;13;1;34;0;0;0;0;0;0;0;153;4;5;33;21;17;1;65;3;1;2;0;1;214;6;3;0;1;0;5;1;0;3;181;0;4;0;0;0;1;0;0;0;0;0;0;61
ДВФО;Забайкальский край;4;23304;20487;0;1029;0;5;0;0;0;129;0;51;0;0;1593;0;0;0;0;0;0;1573;180;1;1336;0;0;0;0;0;0;0;1808;111;13;1261;431;44;44;1699;29;26;16;0;7;8857;86;67;0;27;0;64;30;0;161;8098;0;243;0;0;0;1;0;0;0;0;0;0;2817
ДВФО;Забайкальский край;5;11804;9420;0;487;0;5;0;0;0;129;0;51;0;0;1593;0;0;0;0;0;0;1549;175;0;1315;0;0;0;0;0;0;0;1578;111;13;1210;421;44;0;620;8;26;16;0;6;30;0;0;0;0;0;0;30;0;0;0;0;32;0;0;0;1;0;0;0;0;0;0;2384
ДВФО;Забайкальский край;6;1195;1037;0;60;0;0;0;0;0;38;0;24;0;0;322;0;0;0;0;0;0;163;14;0;47;0;0;0;0;0;0;0;21;0;0;0;95;0;0;216;0;14;16;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;158
ДВФО;Забайкальский край;7;10178;9985;0;542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;5;1;21;0;0;0;0;0;0;0;190;0;0;0;1;0;44;310;21;0;0;0;0;8826;86;67;0;26;0;64;0;0;161;8098;0;0;0;0;0;0;0;0;0;0;0;0;193
ДВФО;Забайкальский край;8;792;760;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;77;0;0;0;0;0;563;0;0;0;0;0;7;0;0;0;551;0;0;0;0;0;0;0;0;0;0;0;0;32
