FO_name;Subj_Name;Col_num;1;2;3;4;5;6
ЦФО;Брянская область;9;4938;3210;4480;2945;458;265
ЦФО;Брянская область;10;4305;2970;3990;2759;315;211
ЦФО;Брянская область;11;2775;1853;2537;1691;238;162
ЦФО;Брянская область;12;1115;694;1065;673;50;21
ЦФО;Брянская область;13;293;230;290;229;3;1
ЦФО;Владимирская область;3;11289;7488;9707;6595;1582;893
ЦФО;Владимирская область;4;1023;625;624;421;399;204
ЦФО;Владимирская область;5;886;501;674;360;212;141
ЦФО;Владимирская область;6;1144;686;922;545;222;141
ЦФО;Владимирская область;7;1910;959;1700;841;210;118
ЦФО;Владимирская область;8;2112;1435;1856;1300;256;135
ЦФО;Владимирская область;9;1476;1070;1337;994;139;76
ЦФО;Владимирская область;10;1241;952;1144;897;97;55
ЦФО;Владимирская область;11;803;685;775;672;28;13
ЦФО;Владимирская область;12;399;341;385;335;14;6
ЦФО;Владимирская область;13;295;234;290;230;5;4
ЦФО;Воронежская область;3;62873;42262;54588;36796;8285;5466
ЦФО;Воронежская область;4;4387;2729;2568;1623;1819;1106
ЦФО;Воронежская область;5;5585;3214;4895;2745;690;469
ЦФО;Воронежская область;6;7440;4456;6123;3567;1317;889
ЦФО;Воронежская область;7;9102;5914;7855;5174;1247;740
ЦФО;Воронежская область;8;10095;6968;9056;6264;1039;704
ЦФО;Воронежская область;9;9473;6816;8565;6160;908;656
ЦФО;Воронежская область;10;7018;5285;6443;4843;575;442
ЦФО;Воронежская область;11;5193;3787;4774;3502;419;285
ЦФО;Воронежская область;12;2932;2004;2756;1888;176;116
ЦФО;Воронежская область;13;1648;1089;1553;1030;95;59
ЦФО;Ивановская область;3;16723;11125;14028;9320;2695;1805
ЦФО;Ивановская область;4;1551;877;823;438;728;439
ЦФО;Ивановская область;5;1909;1249;1561;1005;348;244
ЦФО;Ивановская область;6;2119;1415;1682;1093;437;322
ЦФО;Ивановская область;7;2341;1540;1842;1197;499;343
ЦФО;Ивановская область;8;2298;1458;1999;1249;299;209
ЦФО;Ивановская область;9;2281;1485;2065;1343;216;142
ЦФО;Ивановская область;10;1527;1065;1421;997;106;68
ЦФО;Ивановская область;11;1237;964;1193;931;44;33
ЦФО;Ивановская область;12;792;579;781;577;11;2
ЦФО;Ивановская область;13;668;493;661;490;7;3
ЦФО;Калужская область;3;63543;32804;59303;30901;4240;1903
ЦФО;Калужская область;4;2810;1815;2431;1587;379;228
ЦФО;Калужская область;5;4959;2665;4483;2444;476;221
ЦФО;Калужская область;6;8932;4700;8369;4460;563;240
ЦФО;Калужская область;7;12106;6240;11456;5793;650;447
ЦФО;Калужская область;8;15370;6368;13780;5954;1590;414
ЦФО;Калужская область;9;8348;4820;7995;4581;353;239
ЦФО;Калужская область;10;6140;3090;5962;3007;178;83
ЦФО;Калужская область;11;2778;1682;2742;1659;36;23
ЦФО;Калужская область;12;1469;957;1461;953;8;4
ЦФО;Калужская область;13;631;467;624;463;7;4
ЦФО;Костромская область;3;23449;16624;22049;16058;1400;566
ЦФО;Костромская область;4;1570;1055;1429;978;141;77
ЦФО;Костромская область;5;2651;1824;2430;1757;221;67
ЦФО;Костромская область;6;3576;2171;3301;2042;275;129
ЦФО;Костромская область;7;3313;2133;3068;2032;245;101
ЦФО;Костромская область;8;3389;2413;3181;2344;208;69
ЦФО;Костромская область;9;3011;2062;2871;2006;140;56
ЦФО;Костромская область;10;2391;1965;2298;1933;93;32
ЦФО;Костромская область;11;2007;1707;1958;1682;49;25
ЦФО;Костромская область;12;1201;1028;1178;1020;23;8
ЦФО;Костромская область;13;340;266;335;264;5;2
ЦФО;Курская область;3;58470;29914;53694;27261;4776;2653
ЦФО;Курская область;4;2726;1396;2214;1101;512;295
ЦФО;Курская область;5;5218;2339;4550;2015;668;324
ЦФО;Курская область;6;7784;3762;7062;3338;722;424
ЦФО;Курская область;7;8032;4326;7210;3809;822;517
ЦФО;Курская область;8;8117;4348;7418;3957;699;391
ЦФО;Курская область;9;8641;4581;8139;4300;502;281
ЦФО;Курская область;10;7306;3726;6932;3537;374;189
ЦФО;Курская область;11;5633;2880;5386;2759;247;121
ЦФО;Курская область;12;3218;1574;3069;1507;149;67
ЦФО;Курская область;13;1795;982;1714;938;81;44
ЦФО;Липецкая область;3;19781;12343;17291;10813;2490;1530
ЦФО;Липецкая область;4;1329;827;599;350;730;477
ЦФО;Липецкая область;5;1392;663;1053;482;339;181
ЦФО;Липецкая область;6;2479;1466;2135;1268;344;198
ЦФО;Липецкая область;7;3384;2062;3026;1829;358;233
ЦФО;Липецкая область;8;3572;2109;3298;1935;274;174
ЦФО;Липецкая область;9;3008;1971;2760;1823;248;148
ЦФО;Липецкая область;10;2326;1742;2215;1678;111;64
ЦФО;Липецкая область;11;1475;1045;1408;1004;67;41
ЦФО;Липецкая область;12;625;339;611;328;14;11
ЦФО;Липецкая область;13;191;119;186;116;5;3
ЦФО;Москва;3;760876;460989;677283;407205;83593;53784
ЦФО;Москва;4;47971;29867;36758;22744;11213;7123
ЦФО;Москва;5;81273;49826;69660;42343;11613;7483
ЦФО;Москва;6;132482;76295;116826;66766;15656;9529
ЦФО;Москва;7;129461;77063;114095;66784;15366;10279
ЦФО;Москва;8;118932;70568;106970;62798;11962;7770
ЦФО;Москва;9;96215;60151;87739;54596;8476;5555
ЦФО;Москва;10;64384;42560;59677;39455;4707;3105
ЦФО;Москва;11;45756;27774;42787;25868;2969;1906
ЦФО;Москва;12;26469;16058;25418;15387;1051;671
ЦФО;Москва;13;17933;10827;17353;10464;580;363
ЦФО;Московская область;3;202219;102671;184950;94516;17269;8155
ЦФО;Московская область;4;14032;6009;11873;5179;2159;830
ЦФО;Московская область;5;19409;8396;17316;7375;2093;1021
ЦФО;Московская область;6;31592;14839;28479;13352;3113;1487
ЦФО;Московская область;7;32842;16365;29631;14800;3211;1565
ЦФО;Московская область;8;31080;15479;28545;14114;2535;1365
ЦФО;Московская область;9;28373;16266;26514;15383;1859;883
ЦФО;Московская область;10;19361;10935;18436;10495;925;440
ЦФО;Московская область;11;14540;7883;13627;7588;913;295
ЦФО;Московская область;12;7145;4358;6846;4187;299;171
ЦФО;Московская область;13;3845;2141;3683;2043;162;98
ЦФО;Орловская область;3;24721;14662;22692;13324;2029;1338
ЦФО;Орловская область;4;2197;1293;1867;1095;330;198
ЦФО;Орловская область;5;1837;1355;1663;1225;174;130
ЦФО;Орловская область;6;2298;1497;2012;1273;286;224
ЦФО;Орловская область;7;4930;1821;4585;1620;345;201
ЦФО;Орловская область;8;3396;2320;3016;2074;380;246
ЦФО;Орловская область;9;4112;2309;3834;2144;278;165
ЦФО;Орловская область;10;2099;1440;1983;1351;116;89
ЦФО;Орловская область;11;2075;1346;2000;1291;75;55
ЦФО;Орловская область;12;1217;940;1184;913;33;27
ЦФО;Орловская область;13;560;341;548;338;12;3
ЦФО;Рязанская область;3;26434;15688;23252;13650;3182;2038
ЦФО;Рязанская область;4;2212;1232;1553;845;659;387
ЦФО;Рязанская область;5;2271;1262;1946;1039;325;223
ЦФО;Рязанская область;6;2950;1647;2575;1383;375;264
ЦФО;Рязанская область;7;3330;1853;2890;1569;440;284
ЦФО;Рязанская область;8;3601;2224;3136;1889;465;335
ЦФО;Рязанская область;9;3389;2091;3021;1850;368;241
ЦФО;Рязанская область;10;3283;2013;2980;1820;303;193
ЦФО;Рязанская область;11;2932;1788;2770;1721;162;67
ЦФО;Рязанская область;12;1439;920;1378;888;61;32
ЦФО;Рязанская область;13;1027;658;1003;646;24;12
ЦФО;Смоленская область;3;12136;9114;10857;8381;1279;733
ЦФО;Смоленская область;4;1283;623;993;499;290;124
ЦФО;Смоленская область;5;732;520;530;388;202;132
ЦФО;Смоленская область;6;1299;991;1093;873;206;118
ЦФО;Смоленская область;7;2399;1886;2234;1771;165;115
ЦФО;Смоленская область;8;1653;1332;1510;1240;143;92
ЦФО;Смоленская область;9;1786;1375;1666;1304;120;71
ЦФО;Смоленская область;10;1270;955;1196;913;74;42
ЦФО;Смоленская область;11;975;819;930;796;45;23
ЦФО;Смоленская область;12;481;396;463;385;18;11
ЦФО;Смоленская область;13;258;217;242;212;16;5
ЦФО;Тамбовская область;3;30923;17798;29095;17185;1828;613
ЦФО;Тамбовская область;4;3469;1960;3039;1798;430;162
ЦФО;Тамбовская область;5;2245;1389;2047;1341;198;48
ЦФО;Тамбовская область;6;4169;2272;3888;2202;281;70
ЦФО;Тамбовская область;7;4673;2685;4447;2607;226;78
ЦФО;Тамбовская область;8;5131;3096;4868;2984;263;112
ЦФО;Тамбовская область;9;4737;2623;4547;2550;190;73
ЦФО;Тамбовская область;10;3212;1766;3108;1732;104;34
ЦФО;Тамбовская область;11;1779;969;1687;953;92;16
ЦФО;Тамбовская область;12;1028;700;1000;688;28;12
ЦФО;Тамбовская область;13;480;338;464;330;16;8
ЦФО;Тверская область;3;24611;18164;21447;16503;3164;1661
ЦФО;Тверская область;4;1213;753;717;515;496;238
ЦФО;Тверская область;5;1746;1281;1448;1128;298;153
ЦФО;Тверская область;6;2699;1895;2214;1690;485;205
ЦФО;Тверская область;7;3286;2374;2744;2121;542;253
ЦФО;Тверская область;8;3423;2602;3005;2380;418;222
ЦФО;Тверская область;9;3623;2755;3267;2541;356;214
ЦФО;Тверская область;10;3185;2421;2934;2273;251;148
ЦФО;Тверская область;11;2531;1930;2378;1824;153;106
ЦФО;Тверская область;12;1770;1330;1670;1259;100;71
ЦФО;Тверская область;13;1135;823;1070;772;65;51
ЦФО;Тульская область;3;28198;18638;25582;16887;2616;1751
ЦФО;Тульская область;4;2470;1386;1876;1036;594;350
ЦФО;Тульская область;5;2562;1481;2157;1205;405;276
ЦФО;Тульская область;6;3668;2258;3282;2004;386;254
ЦФО;Тульская область;7;4313;2886;3907;2594;406;292
ЦФО;Тульская область;8;4260;2929;3944;2695;316;234
ЦФО;Тульская область;9;3937;2804;3713;2636;224;168
ЦФО;Тульская область;10;2825;2034;2688;1942;137;92
ЦФО;Тульская область;11;2026;1416;1931;1354;95;62
ЦФО;Тульская область;12;1310;914;1271;896;39;18
ЦФО;Тульская область;13;827;530;813;525;14;5
ЦФО;Ярославская область;3;59291;37263;55769;34956;3522;2307
ЦФО;Ярославская область;4;3069;1811;2558;1515;511;296
ЦФО;Ярославская область;5;5195;3103;4640;2720;555;383
ЦФО;Ярославская область;6;8947;5210;8211;4690;736;520
ЦФО;Ярославская область;7;9769;5778;9229;5410;540;368
ЦФО;Ярославская область;8;9397;6073;8959;5801;438;272
ЦФО;Ярославская область;9;8949;5588;8625;5364;324;224
ЦФО;Ярославская область;10;6123;4236;5946;4122;177;114
ЦФО;Ярославская область;11;4044;2646;3902;2577;142;69
ЦФО;Ярославская область;12;2474;1856;2403;1811;71;45
ЦФО;Ярославская область;13;1324;962;1296;946;28;16
ЮФО;Астраханская область;3;82038;13165;78509;11751;3529;1414
ЮФО;Астраханская область;4;6550;1139;5891;757;659;382
ЮФО;Астраханская область;5;12781;1522;12430;1372;351;150
ЮФО;Астраханская область;6;15901;1869;15338;1687;563;182
ЮФО;Астраханская область;7;13634;2134;13039;1927;595;207
ЮФО;Астраханская область;8;13368;2061;12466;1762;902;299
ЮФО;Астраханская область;9;9054;1773;8745;1638;309;135
ЮФО;Астраханская область;10;5859;1162;5770;1125;89;37
ЮФО;Астраханская область;11;2979;835;2931;820;48;15
ЮФО;Астраханская область;12;1447;454;1436;448;11;6
ЮФО;Астраханская область;13;465;216;463;215;2;1
ЮФО;Волгоградская область;3;130162;90229;99416;66693;30746;23536
ЮФО;Волгоградская область;4;9399;5627;7466;4415;1933;1212
ЮФО;Волгоградская область;5;11183;8244;8816;6361;2367;1883
ЮФО;Волгоградская область;6;17722;12935;14448;10474;3274;2461
ЮФО;Волгоградская область;7;28442;16378;21339;11339;7103;5039
ЮФО;Волгоградская область;8;21662;15722;15074;10165;6588;5557
ЮФО;Волгоградская область;9;16522;11401;12404;8381;4118;3020
ЮФО;Волгоградская область;10;11971;9542;8906;6918;3065;2624
ЮФО;Волгоградская область;11;8178;6673;6615;5485;1563;1188
ЮФО;Волгоградская область;12;3144;2368;2516;1880;628;488
ЮФО;Волгоградская область;13;1939;1339;1832;1275;107;64
ЮФО;Краснодарский край;3;228201;115782;197625;99871;30576;15911
ЮФО;Краснодарский край;4;23916;8910;18196;6760;5720;2150
ЮФО;Краснодарский край;5;24528;10658;21137;8893;3391;1765
ЮФО;Краснодарский край;6;33537;16379;27876;13173;5661;3206
ЮФО;Краснодарский край;7;36909;19401;31008;15752;5901;3649
ЮФО;Краснодарский край;8;33144;16897;28569;14534;4575;2363
ЮФО;Краснодарский край;9;29782;16574;27239;15220;2543;1354
ЮФО;Краснодарский край;10;20275;11289;18895;10593;1380;696
ЮФО;Краснодарский край;11;16244;9172;15339;8725;905;447
ЮФО;Краснодарский край;12;6521;4242;6232;4090;289;152
ЮФО;Краснодарский край;13;3345;2260;3134;2131;211;129
ЮФО;Республика Адыгея;3;12994;7501;10587;6255;2407;1246
ЮФО;Республика Адыгея;4;1360;702;881;462;479;240
ЮФО;Республика Адыгея;5;1271;741;877;510;394;231
ЮФО;Республика Адыгея;6;1571;888;1220;679;351;209
ЮФО;Республика Адыгея;7;1903;1070;1530;873;373;197
ЮФО;Республика Адыгея;8;1879;1117;1552;955;327;162
ЮФО;Республика Адыгея;9;1586;937;1339;855;247;82
ЮФО;Республика Адыгея;10;1268;795;1147;714;121;81
ЮФО;Республика Адыгея;11;1174;667;1110;630;64;37
ЮФО;Республика Адыгея;12;663;363;614;356;49;7
ЮФО;Республика Адыгея;13;319;221;317;221;2;0
ЮФО;Республика Калмыкия;3;6224;4936;5537;4407;687;529
ЮФО;Республика Калмыкия;4;1200;793;1040;674;160;119
ЮФО;Республика Калмыкия;5;490;357;418;305;72;52
ЮФО;Республика Калмыкия;6;849;664;723;573;126;91
ЮФО;Республика Калмыкия;7;859;719;753;631;106;88
ЮФО;Республика Калмыкия;8;691;587;618;525;73;62
ЮФО;Республика Калмыкия;9;582;520;525;471;57;49
ЮФО;Республика Калмыкия;10;548;483;513;457;35;26
ЮФО;Республика Калмыкия;11;492;414;464;394;28;20
ЮФО;Республика Калмыкия;12;271;222;259;213;12;9
ЮФО;Республика Калмыкия;13;242;177;224;164;18;13
ЮФО;Республика Крым;3;59076;26987;54388;24244;4688;2743
ЮФО;Республика Крым;4;4541;1601;3939;1210;602;391
ЮФО;Республика Крым;5;5785;3286;5115;2835;670;451
ЮФО;Республика Крым;6;7381;3882;6585;3467;796;415
ЮФО;Республика Крым;7;7796;4054;7036;3567;760;487
ЮФО;Республика Крым;8;7748;3662;6995;3180;753;482
ЮФО;Республика Крым;9;7983;3125;7574;2891;409;234
ЮФО;Республика Крым;10;7312;3427;7030;3300;282;127
ЮФО;Республика Крым;11;6373;2359;6117;2254;256;105
ЮФО;Республика Крым;12;2854;1048;2732;1010;122;38
ЮФО;Республика Крым;13;1303;543;1265;530;38;13
ЮФО;Ростовская область;3;167448;96324;147803;83676;19645;12648
ЮФО;Ростовская область;4;19918;8147;17187;6610;2731;1537
ЮФО;Ростовская область;5;17313;8575;15044;7238;2269;1337
ЮФО;Ростовская область;6;22336;13115;18507;10461;3829;2654
ЮФО;Ростовская область;7;26732;14360;23652;12347;3080;2013
ЮФО;Ростовская область;8;26197;16232;23481;14384;2716;1848
ЮФО;Ростовская область;9;22001;14220;19254;12476;2747;1744
ЮФО;Ростовская область;10;14331;9788;12955;8812;1376;976
ЮФО;Ростовская область;11;9634;6454;9073;6103;561;351
ЮФО;Ростовская область;12;5185;3398;4961;3274;224;124
ЮФО;Ростовская область;13;3801;2035;3689;1971;112;64
ЮФО;Севастополь;3;2878;1526;2563;1288;315;238
ЮФО;Севастополь;4;254;69;207;35;47;34
ЮФО;Севастополь;5;296;122;245;85;51;37
ЮФО;Севастополь;6;307;190;257;153;50;37
ЮФО;Севастополь;7;477;264;428;227;49;37
ЮФО;Севастополь;8;450;257;402;222;48;35
ЮФО;Севастополь;9;255;152;227;129;28;23
ЮФО;Севастополь;10;300;156;282;142;18;14
ЮФО;Севастополь;11;272;168;259;156;13;12
ЮФО;Севастополь;12;116;55;108;48;8;7
ЮФО;Севастополь;13;151;93;148;91;3;2
